         27996275 function calls (25060464 primitive calls) in 133.804 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.103    0.013 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axis3d.py:185(get_major_ticks)
    42/27    0.001    0.000    0.103    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:474(_get_bbox_and_child_offsets)
   236/68    0.001    0.000    0.102    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:365(get_bbox)
    74/38    0.000    0.000    0.101    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\__init__.py:1458(inner)
    42/27    0.000    0.000    0.100    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:485(<listcomp>)
       38    0.000    0.000    0.100    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\pyplot.py:893(gcf)
      348    0.004    0.000    0.099    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:918(get_window_extent)
   636792    0.097    0.000    0.097    0.000 {built-in method _operator.index}
       36    0.001    0.000    0.096    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:2211(scatter)
        2    0.000    0.000    0.094    0.047 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\module.py:1052(to)
     24/2    0.000    0.000    0.094    0.047 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\module.py:777(_apply)
      100    0.002    0.000    0.094    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:70(_use_grad)
       25    0.070    0.003    0.093    0.004 {method 'to' of 'torch._C.TensorBase' objects}
       24    0.000    0.000    0.093    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\nn\modules\module.py:1151(convert)
   213384    0.093    0.000    0.093    0.000 {method 'format' of 'str' objects}
   637661    0.092    0.000    0.092    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\multiarray.py:84(empty_like)
      100    0.001    0.000    0.091    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:192(step)
      238    0.003    0.000    0.091    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:796(get_bbox)
      920    0.023    0.000    0.091    0.000 {built-in method torch.log}
     1335    0.037    0.000    0.091    0.000 c:\Users\demagall\Documents\VS Code\Research\SpaDes\ConfigurationCost.py:6(centerMassCost)
        6    0.000    0.000    0.090    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1388(clear)
        6    0.000    0.000    0.090    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1262(__clear)
        1    0.000    0.000    0.089    0.089 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\pycode.py:1(<module>)
      154    0.000    0.000    0.089    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1174(wrap)
      154    0.006    0.000    0.089    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:881(_process_class)
        1    0.000    0.000    0.088    0.088 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\codeprinter.py:1(<module>)
        4    0.000    0.000    0.088    0.022 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:576(delayed_destroy)
        4    0.000    0.000    0.088    0.022 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:2337(destroy)
        1    0.000    0.000    0.087    0.087 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\__init__.py:1(<module>)
       48    0.001    0.000    0.087    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:1496(plot_surface)
        1    0.001    0.001    0.087    0.087 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:28(__init__)
163949/163883    0.069    0.000    0.086    0.000 {built-in method builtins.getattr}
        3    0.000    0.000    0.083    0.028 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\pyplot.py:1154(subplot)
     2710    0.017    0.000    0.083    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1180(_update_props)
       14    0.000    0.000    0.083    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:2555(_update_label_position)
        1    0.065    0.065    0.083    0.083 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:1351(initialize_population)
     1087    0.002    0.000    0.082    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:228(__init__)
     1335    0.002    0.000    0.080    0.000 <__array_function__ internals>:177(var)
       18    0.000    0.000    0.080    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\trace_rules.py:3330(add)
   409804    0.079    0.000    0.079    0.000 {built-in method builtins.abs}
     1428    0.004    0.000    0.079    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:93(_get_text_metrics_with_cache)
        1    0.000    0.000    0.079    0.079 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\errors.py:1(<module>)
      701    0.002    0.000    0.079    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
     4435    0.003    0.000    0.078    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:288(_compile)
      701    0.002    0.000    0.078    0.000 <frozen importlib._bootstrap_external>:1070(get_data)
      100    0.000    0.000    0.077    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:147(maybe_fallback)
       36    0.001    0.000    0.077    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:4454(scatter)
        1    0.000    0.000    0.077    0.077 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\__init__.py:1(<module>)
      100    0.002    0.000    0.077    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:699(adam)
   623826    0.077    0.000    0.077    0.000 {method 'get' of 'dict' objects}
     1335    0.005    0.000    0.076    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\fromnumeric.py:3614(var)
       44    0.000    0.000    0.076    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1300(_get_ticklabel_bboxes)
      701    0.076    0.000    0.076    0.000 {built-in method marshal.loads}
       44    0.000    0.000    0.076    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1304(<listcomp>)
     1087    0.005    0.000    0.075    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:327(_set_marker)
        1    0.000    0.000    0.075    0.075 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_diagnostic.py:1(<module>)
       21    0.000    0.000    0.074    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:2079(_get_tick_boxes_siblings)
        1    0.000    0.000    0.074    0.074 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\__init__.py:1(<module>)
       27    0.000    0.000    0.074    0.003 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:249(compile)
       26    0.000    0.000    0.073    0.003 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:783(compile)
      346    0.002    0.000    0.073    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:221(get_text_width_height_descent)
     2329    0.002    0.000    0.073    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1216(_internal_update)
      426    0.009    0.000    0.072    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:274(__init__)
      511    0.072    0.000    0.072    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
     1335    0.035    0.000    0.071    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\_methods.py:198(_var)
      920    0.007    0.000    0.071    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
      100    0.002    0.000    0.070    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\adam.py:440(_multi_tensor_adam)
        1    0.000    0.000    0.069    0.069 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:1(<module>)
        6    0.000    0.000    0.068    0.011 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\trace_rules.py:3325(_recompile_re)
       98    0.000    0.000    0.068    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1565(_copy_tick_props)
      640    0.067    0.000    0.067    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
     1552    0.002    0.000    0.066    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:147(<lambda>)
      303    0.001    0.000    0.064    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1334(update_from)
        1    0.000    0.000    0.064    0.064 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\formatter.py:1(<module>)
     1552    0.002    0.000    0.064    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1227(set)
     9472    0.042    0.000    0.063    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\traceback.py:386(from_list)
        4    0.000    0.000    0.063    0.016 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:455(__init__)
   115342    0.047    0.000    0.062    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\linecache.py:36(getlines)
        4    0.000    0.000    0.062    0.016 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backend_bases.py:2813(__init__)
        1    0.000    0.000    0.062    0.062 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\__init__.py:1(<module>)
        4    0.000    0.000    0.062    0.015 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:604(__init__)
   433735    0.061    0.000    0.061    0.000 {method 'strip' of 'str' objects}
      464    0.001    0.000    0.060    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\basic.py:182(__init_subclass__)
       33    0.001    0.000    0.060    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\spines.py:142(get_window_extent)
      465    0.025    0.000    0.059    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\assumptions.py:614(_prepare_class_assumptions)
       10    0.000    0.000    0.059    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\pygad.py:2251(run_mutation)
       10    0.000    0.000    0.059    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\utils\mutation.py:16(random_mutation)
       10    0.033    0.003    0.059    0.006 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\pygad\utils\mutation.py:46(mutation_by_space)
      150    0.007    0.000    0.058    0.000 {built-in method torch.mean}
      165    0.002    0.000    0.057    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_agg.py:200(draw_text)
        1    0.000    0.000    0.057    0.057 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\__init__.py:1(<module>)
      180    0.001    0.000    0.057    0.000 c:\Users\demagall\Documents\VS Code\Research\SpaDes\ConfigurationCost.py:154(<listcomp>)
      154    0.000    0.000    0.056    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1156(dataclass)
        1    0.000    0.000    0.056    0.056 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\partfrac.py:1(<module>)
        1    0.000    0.000    0.056    0.056 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:59(xthreaded)
        1    0.000    0.000    0.056    0.056 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\utilities\decorator.py:10(threaded_factory)
       48    0.000    0.000    0.056    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:839(__init__)
       39    0.001    0.000    0.056    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:477(__init__)
    66380    0.039    0.000    0.055    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\copy.py:243(_keep_alive)
        1    0.000    0.000    0.055    0.055 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\__init__.py:1(<module>)
318421/318354    0.046    0.000    0.055    0.000 {built-in method builtins.isinstance}
       28    0.000    0.000    0.055    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:812(_Button)
       89    0.000    0.000    0.055    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\multipledispatch\dispatcher.py:178(add)
1456/1408    0.008    0.000    0.055    0.000 {built-in method builtins.sorted}
       89    0.000    0.000    0.055    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\multipledispatch\dispatcher.py:222(reorder)
   115336    0.044    0.000    0.054    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\linecache.py:147(lazycache)
      166    0.001    0.000    0.054    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\ticker.py:2134(__call__)
       26    0.000    0.000    0.054    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:944(parse)
    68/26    0.000    0.000    0.054    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:436(_parse_sub)
   276/27    0.018    0.000    0.053    0.002 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:494(_parse)
    36/28    0.000    0.000    0.053    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:583(__get__)
      624    0.003    0.000    0.053    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:412(_create_fn)
42458/34255    0.028    0.000    0.052    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:319(stale)
